# header
skyvm_flavor_2vCPU-4GB, gcp.us-east1.b.cloud, 0.0335, -1
skyvm_flavor_2vCPU-8GB, gcp.us-east1.b.cloud, 0.067, -1
skyvm_flavor_4vCPU-16GB, gcp.us-east1.b.cloud, 0.134, -1
skyvm_flavor_8vCPU-32GB, gcp.us-east1.b.cloud, 0.268, -1
skyvm_image_ubuntu-20.04, gcp.us-east1.b.cloud, 0, -1
skyvm_image_ubuntu-22.04, gcp.us-east1.b.cloud, 0, -1
skyvm_image_ubuntu-24.04, gcp.us-east1.b.cloud, 0, -1
skyvm_storage_BlockStorage, gcp.us-east1.b.cloud, 0.8, -1
skyvm_flavor_2vCPU-2GB, gcp.us-west1.b.cloud, 0.01675, -1
skyvm_flavor_2vCPU-4GB, gcp.us-west1.b.cloud, 0.0335, -1
skyvm_flavor_2vCPU-8GB, gcp.us-west1.b.cloud, 0.067, -1
skyvm_flavor_4vCPU-16GB, gcp.us-west1.b.cloud, 0.134, -1
skyvm_flavor_8vCPU-32GB, gcp.us-west1.b.cloud, 0.268, -1
skyvm_image_ubuntu-20.04, gcp.us-west1.b.cloud, 0, -1
skyvm_image_ubuntu-22.04, gcp.us-west1.b.cloud, 0, -1
skyvm_image_ubuntu-24.04, gcp.us-west1.b.cloud, 0, -1
skyvm_storage_BlockStorage, gcp.us-west1.b.cloud, 0.8, -1
pubsub_free-tier, os.scinet.zone-1.cloud, 0, -1
pubsub_premium-tier, os.scinet.zone-1.cloud, 40, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-1.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-1.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-1.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-1.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-1.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-1.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-1.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-1.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-1.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-1.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-1.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-1.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-1.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-1.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-1.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-1.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-1.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-1.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-10.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-10.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-10.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-10.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-10.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-10.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-10.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-10.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-10.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-10.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-10.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-10.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-10.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-10.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-10.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-10.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-10.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-10.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-2.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-2.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-2.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-2.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-2.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-2.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-2.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-2.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-2.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-2.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-2.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-2.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-2.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-2.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-2.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-2.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-2.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-2.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-20.edge, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-20.edge, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-20.edge, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-20.edge, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-20.edge, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-20.edge, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-20.edge, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-20.edge, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-20.edge, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-20.edge, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-20.edge, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-20.edge, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-20.edge, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-20.edge, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-20.edge, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-20.edge, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-20.edge, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-20.edge, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-3.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-3.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-3.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-3.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-3.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-3.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-3.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-3.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-3.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-3.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-3.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-3.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-3.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-3.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-3.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-3.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-3.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-3.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-4.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-4.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-4.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-4.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-4.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-4.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-4.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-4.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-4.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-4.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-4.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-4.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-4.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-4.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-4.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-4.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-4.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-4.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-5.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-5.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-5.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-5.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-5.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-5.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-5.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-5.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-5.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-5.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-5.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-5.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-5.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-5.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-5.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-5.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-5.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-5.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-6.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-6.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-6.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-6.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-6.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-6.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-6.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-6.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-6.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-6.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-6.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-6.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-6.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-6.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-6.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-6.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-6.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-6.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-7.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-7.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-7.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-7.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-7.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-7.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-7.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-7.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-7.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-7.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-7.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-7.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-7.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-7.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-7.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-7.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-7.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-7.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-8.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-8.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-8.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-8.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-8.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-8.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-8.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-8.cloud, 0.04, -1
